start	end	text
10108757	10111180	Not now, not yesterday, not in the future.
10113117	10120086	These are the people caring for our children, and they deserve fair wages, stable working conditions, and respect in the workplace.
10120386	10123630	It doesn't matter if it's a private employer or a public sector employer.
10123970	10126874	They deserve it regardless of who they're working for.
10126934	10132060	That's why we need to support them right now, just like they support our communities every single day.
10132601	10138528	So today, I want to celebrate our educators and encourage all of you to join them in their fight for a fair contract.
10139009	10140711	Because if they aren't listening now,
10141484	10144290	we'll make sure that they have no choice but to listen to us.
10144891	10148098	Thank you so much.
10148820	10149361	Thank you.
10151566	10158801	And now please make some noise for the icon Yvonne Wheeler, president of the LA Fed.
10160114	10164426	Good afternoon, Council President and distinguished members of the City Council.
10164526	10176418	My name is Yvonne Wheeler, and I'm the president of the Los Angeles County Federation of Labor, representing over 800,000 union members and over 300 union affiliates in Los Angeles County.
10176398	10186215	And I'm proud to stand here in solidarity with the workers of the United Teachers of Los Angeles, UTLA, and SEIU Local 99.
10186816	10192686	Public education is one of the most transformative economic mobilities in our nation's history.
10193459	10198226	empowering millions of people to build lives and dignity and security.
10198907	10200850	But none of this happens by accident.
10201592	10214151	It is the countless hours that educators, counselors, nurses, and social workers of UTLA spend instructing and caring for our students that make public schools places of possibility.
10214131	10227728	It is the hard work of the bus drivers, teacher's aides, and cafeteria workers, custodians of SEIU Local 99, who keep our students safe, fed, and cared for every single day.
10228489	10231453	These workers love their profession.
10231813	10232975	They love their students.
10233135	10235938	And they love their communities that they live in.
10236559	10243007	Yet, far too many educators and educated workers are struggling to make ends meet.
10243645	10252901	Too many have been forced to make impossible situations and heartbreaking sacrifices just to continue serving their students.
10253622	10259713	Meanwhile, LAUSD is sitting on more than $5 billion in reserve.
10259997	10263662	Yet workers have been left without a fair contract for years.
10264162	10273855	Instead of investing in the people who make the schools work, the district continues contracting out essential programs to multi-billion dollar corporations.
10274636	10283727	These workers are not only fighting for themselves, they are fighting for the fully staffed and fully funded public schools that anchor our communities.
10284247	10288011	Our public dollars should not go to corporations.
10288031	10290674	They should go into the classrooms to serve the students.
10291355	10298002	It is long past time for LAUSD to give them a fair contract.
10298042	10309335	And I urge this body to stand with the educators, stand with SEIU Local 99, stand with UTLA, and stand with these workers and get the contract that they fairly deserve.
10309355	10310136	Thank you.
10314757	10315481	Thank you so much.
10316024	10321898	Now please join me in welcoming Julie Van Winkle, UTLA AFT Vice President.
10324848	10326151	Thank you, Councilmembers.
10326231	10331100	Thank you, Council President and the entire City Council for the opportunity to speak with you today.
10331942	10334907	We are the public school educators of Los Angeles.
10335188	10345067	UTLA represents 38,000 teachers, special educators, counselors, nurses, social workers, librarians, and more.
10345047	10351889	My fellow educators and I are proud to have dedicated our profession to serving students, families, and communities of Los Angeles.
10352532	10357588	We believe deeply in the need and value of public schools now more than ever.
10358868	10368222	We know that our public education is under attack, not just by the Trump administration, but by billionaire privatizers who are hell-bent on turning our students into profits.
10369203	10376674	They've come after economic sustainability of our profession, and UTLA educators are struggling to survive.
10376654	10387376	You can see in this presentation here that 21% of our members, your teachers and your children's teachers, qualify for low-income housing assistance.
10388178	10392086	One in three new educators leave the profession within the first five years.
10392707	10397397	And almost a third of UTLA members work a second job just to make ends meet.
10397377	10403848	This is not even, I mean it used to be, we used to complain that LA Unified educators couldn't afford to buy a home in LA.
10403888	10408116	Now we're struggling just to afford rent anywhere within the district boundaries.
10409098	10417853	We've received a lot of heartbreaking testimonials from our members who share that they're putting off starting families or they're not able to retire because they just don't make enough money.
10418574	10421359	And this is not right and it's certainly not sustainable.
10422757	10429624	For years, our district has prioritized contracting over meeting the needs and demands of our educators and education workers.
10430304	10440494	In the last few years, LA Unified has spent over $6.7 billion of public money on private contracts and private companies.
10441455	10443237	And many of these are in big tech.
10444038	10448562	And this is while failing to meet the state requirements on spending in classroom instruction.
10450280	10458939	The district, as Yvonne said, is currently sitting on over $5 billion in reserves and is projected to receive increased funding from the state this year.
10459781	10462266	There's more than enough money to strengthen our schools.
10462407	10464131	It's not about not having the money.
10464251	10466315	It's about not having the priorities.
10466375	10468440	And we need the district to have priority.
10468420	10474066	to make sure that educators are able to live in the city and that our schools have the supports right now that they deserve.
10474667	10480413	Our fight is about making sure that today's dollars go into our classrooms and not into the pockets of billionaires.
10481674	10484497	Our working conditions are our students' learning conditions.
10485098	10493247	Our contract demands were developed democratically by educators, parents, students, and community members, and they reflect the needs of our schools.
10493227	10504992	We're fighting for fair pay, smaller class sizes, more mental health supports, increased arts and PE education, more support for special education, and much, much more.
10506507	10516166	And I'm asking all of you on the council, everybody watching this, you can even scan the QR code there, to join us on March 18th for our rally for the fight for LA.
10516227	10528431	We need to show the leaders of LA Unified, some of which own six or seven houses here in California and in Florida, while our workers in the schools can't even afford to pay rent.
10528411	10537321	We are asking you to join us to tell them that they need to settle our contract and give our students and our communities and our educators what they deserve.
10537882	10538602	Thank you so much.
10543628	10544309	Absolutely.
10544389	10547793	We are we're not going to let them continue to get away with that.
10547813	10550556	And I think that's why we're here today to show you that we are with you.
10551457	10557844	Now let's hear for let's hear it up for our final speaker Max Arias executive director of SEIU 99.
10560845	10561987	Good afternoon.
10562007	10565655	By now, council members appreciate the opportunity.
10566156	10567198	My name is Max Arias.
10567399	10571607	I'm executive director elected of SCAU Local 99 Education Workers United.
10572048	10575816	We are over 50,000 education workers strong representing childcare providers.
10576100	10579866	TK-12 classified employees, as well as community college classified.
10581148	10582009	Next, please.
10582690	10586596	At the LA Unified School District, we represent 30,000 workers.
10586857	10588579	Next slide, please.
10588719	10591904	And that is who we are, paraeducators, bus drivers, et cetera.
10591924	10594048	You can see there, over 100 classifications.
10594408	10596572	Without our members, the district does not wake up.
10597152	10598555	Children will not get to school.
10598915	10602040	Children will not eat nutritious meals.
10602020	10607642	Teachers need the support that our members give them in the classroom, especially if we continue to have these large classroom sizes.
10607743	10610072	We need to change that too.
10611031	10612252	Who we are, our demographics.
10612753	10614996	We are a predominantly black and brown workforce.
10615016	10619221	In fact, over 90% of classified workers are people of color.
10619921	10622805	Further, it's a majority woman workforce.
10622825	10629993	And just to remind, we're right now in Women's History Month, so it's important to note that we need to start doing something about it.
10630073	10632296	It's too late in society to have this situation.
10633137	10639384	And 43% of classified employees are parents of school-age children, many who attend LUSD schools.
10639752	10643618	However, how do we treat these women and students of the district, right?
10643698	10644639	You can see right there.
10645481	10648425	Local 99 members get paid poverty wages.
10648545	10649627	I'm just going to put it out there.
10649827	10656958	The average class of an employee makes only $35,000 a year, some as little as $29,000 a year.
10657478	10668595	This is way below, Salud, way below the poverty line, way below just about any poverty line, especially in the city of LA, where it takes $57,000 for an individual to be able to
10668575	10670158	Well, actually, that's the poverty line.
10670178	10671841	So that's not OK.
10672462	10678753	So as a result, 99% of our members cannot afford a one bedroom apartment in LA.
10678773	10679834	99%.
10679855	10685925	65% or 20,000 people struggle with food insecurity.
10685905	10687207	because they cannot afford food.
10687868	10690952	One in three, or 10,000 people, are on public assistance.
10691313	10701447	And 10% of our members, 3,000 people, have expressed housing insecurity while working for the largest district in the state, which is the second largest district in the nation.
10701647	10703069	This has impact on students.
10703410	10713043	The low staffing of custodial staff, which is staffed at only 40% of what the district needs, needs the bathrooms being closed, and not every school in the district
10713023	10720468	having the cleanliness it needs, it deserves, that students deserve to be able to learn in dignity.
10721613	10723536	What are we demanding at the end of the day?
10724317	10728183	We have been bargaining for the district for two years, two years at that sink in.
10728203	10729645	In 23, we had to strike.
10730286	10735934	Where 25,000 was the average wage in 23, we got it to 35,000.
10735974	10737536	That's still not enough.
10738037	10741783	And we had to strike for the same reason, disrespect and harassment.
10741803	10742984	For two years, we've been bargaining.
10743024	10744206	The district has stalled us.
10744607	10746810	The district has harassed our members to the point
10746790	10754045	We've had to file multiple and multiple ULPs, that's charges against them for not respecting workers' rights.
10754847	10756891	And our members took a strike vote.
10756931	10764808	97% are ready to walk out because of this treatment and because they are struggling and we have had enough of this.
10765589	10767313	So, what are our demands?
10767665	10770069	Let's restore hours to provide essential student services.
10770570	10775059	We cannot continue to cut workers hours consistently to try to balance the budget.
10775419	10776682	It doesn't balance the budget.
10777083	10779307	You've heard of the layoffs the district is trying to implement.
10779968	10787943	They're trying to save 25 million dollars and it really has a horrible impact on people's lives and students in the school sites.
10787963	10790247	We're also demanding higher wages.
10790227	10790888	High wages.
10791749	10794172	I don't have to give any justification why.
10794472	10795734	They work for the school district.
10795754	10798577	They educate the children of LA and the students of LA.
10799198	10804785	So why should they be living on poverty wages in which they have to worry about what to eat?
10805246	10807028	No, it is completely unacceptable.
10807328	10810833	We are demanding that they stop outsourcing to private for-profit companies.
10811654	10814277	Ever since the new superintendent came in,
10814662	10816845	I won't say a name because right now he's in some process.
10817586	10822392	They've spent $650 million a year in contracting out services.
10822492	10826617	Before he came, it was $250 million a year, which is also obscene.
10826918	10830082	But $650 million a year, that is not.
10830142	10834948	So when they tell you they spend more than they receive, we ask them, where?
10834928	10839553	The last demand is, well, there's many other demands, respect and dignity in the workplace.
10840013	10842636	It is no coincidence that our members are in this situation.
10842656	10853568	It is decades of not valuing the work they do, not valuing who they are, because of who they are, black and brown woman, it is expected that they're supposed to work for miserly wages.
10853928	10854950	That is unacceptable.
10855070	10856191	We will not put up with it.
10856611	10862758	And we really thank you for considering the support, and we really ask for your support.
10862738	10867388	Unlike the city or county of Los Angeles, LAUSD is not facing state cuts.
10867909	10873581	In fact, California continues to make record-breaking investments in schools, with more money coming for the school year.
10874343	10879313	LAUSD does not have a budget problem, it has a priority problem.
10879293	10884020	LAU is these $5 billion, let me say again, $5,000 million.
10884040	10889189	Because I think we're a little, when we hear $5 billion, we don't really think about what that means.
10889930	10895158	Those reserves themselves are more than double the budget of LAX.
10896400	10902229	And $5 billion is 35% of the city's operating budget.
10902428	10904531	That's what much they have sitting in the bank.
10905031	10909336	While our school employees continue to suffer, executive pay continues to climb.
10909777	10914643	There are over 200 LAUSD executives who make more than the governor of California.
10915544	10918227	Workers are a breaking point.
10918247	10927037	We ask the LA City Council to stand in solidarity with the workers who support our children and keep our campuses clean, safe, and supportive.
10927057	10927558	Thank you.
10933985	10935347	Thank you so much, members.
10935367	10938172	We've got a couple of members on the queue, beginning with Council Member McOsker.
10940076	10945445	Thank you so much, Council Members, for bringing UTLA and 99 in today.
10945505	10956364	And thank you so much, Council Members Hernandez and Hugo Soto-Martinez, for giving me the opportunity to second, among other members, a motion in support of your efforts.
10957137	10958079	in support of your efforts.
10958099	10965653	I'm quite confident that we will be unanimously in support of your efforts as UTLA and SEIU 99.
10966715	10970302	Many of you know, my wife is a retired UTLA teacher.
10971184	10976935	She was in adult education for about 30 years, which means they laid her off about three or four times.
10977488	10982558	And they cut her hours so that they could save on benefits and did all kinds of things to her.
10982879	10989973	And every single time, she turned to UTLA, and you had her back, every single time.
10991056	10996206	And I'm acutely aware of the fact that my wife, Connie McOsker, in my community,
10996777	11006449	even treated that way by LAUSD in her time in the classroom has had more effect on goodness in our community and uplifting folks.
11006829	11021046	Teaching ESL and citizenship and parenting education has had more effect in just a year of her practice that she did for 30 years than I will ever have, than I will ever have.
11021802	11033679	Because the work that you do in the classroom and the work you do on the campuses is so critically important to the future of our city and the future of our society.
11034299	11038665	You affect our world more than this horseshoe ever will.
11039987	11049160	And this indignity that you are facing from LAUSD is not them doing it to you.
11049629	11050150	It is us.
11050470	11051211	It is all of us.
11052032	11055776	This is our public system and we need to all own it.
11056237	11071836	We need to all own the fact that this is how we currently today in 2026 are teaching are treating teachers and professionals who keep our schools open and keep our schools safe and keep them clean and keep them well equipped.
11072677	11074099	And so we need to be there at the rally.
11074119	11075601	We need to be there on the line with you.
11075641	11078404	We didn't make sure that if we own this
11079447	11081049	We need to make sure it's right for our kids.
11081529	11082751	So thank you and your work.
11083291	11086195	And we will win this one together.
11088257	11089419	Thank you, Mr. McOsker.
11089479	11090500	Council Member Padilla.
11092542	11097928	Thank you, Council Member Hernandez and Sotomayor Martinez for bringing all of our partners from education here.
11097988	11107159	You know, my immediate reaction when I found out that you guys are once again in this position is like, really, again?
11107274	11122267	I feel like almost every other year we are in a position where we have to push and hit the streets to get some serious attention related to what educators and those who support our educators on the campus deserve.
11123610	11127038	I can't believe we're still trying to convince
11128064	11143448	the board and those who are in charge of the school district, that community schools are important, that workforce development is important, that the SEIU members who do all of the extra work also should not have their healthcare cut.
11143908	11156788	I was at a public library at an event that I hosted and I had SEIU members wearing their t-shirts proudly enjoying my event and they told me that this was happening because I continue to talk to the people that are your members because they live in my district.
11156768	11159431	Can you imagine if they didn't have their healthcare?
11160172	11166919	So I want to let you know that I appreciate you also pushing for the art component and the PE component.
11167460	11177150	How do we not have a strong physical education component in our schools in the generation when the Olympics are coming back to Los Angeles, right?
11177531	11186100	How do we not have a strong arts education component when we know that there's a mandate now on behalf of the state to make it happen?
11187700	11190648	We are working so hard to bring back Hollywood jobs.
11191852	11199634	You know, if you want the Hollywood bull to thrive, if you want Hollywood to thrive, you need to have strong arts education.
11200508	11202030	So thank you for the fight.
11202451	11205054	And please know that in this building, you have allies.
11205655	11206857	So keep pushing hard.
11207578	11215689	As I mentioned in another presentation, I'm about to do a video about, you know, Women's History Month and what inspired me to get into politics.
11216410	11218253	It wasn't just looking at my local leaders.
11219074	11223600	A lot of why I am here today has a lot to do with my teachers.
11224201	11230009	I can still name every single one of my teachers from kindergarten to senior year.
11229989	11237639	because they played such a crucial role in my development and my leadership and my love and passion for Los Angeles.
11238661	11245450	If you go back to all the times I ran for office, I'm the one that made a quote to say, I'm an LAUSD alum.
11246411	11249515	Post that, everyone now says, I'm an LAUSD alum.
11250316	11251177	And I know you guys know that.
11251858	11253000	And I'm going to keep saying that.
11253541	11256064	So thank you, and please know that we have your backs.
11259875	11260817	Councilmember Hutt.
11263203	11264145	I am compelled.
11267392	11269677	A couple of things that you might want to know.
11269757	11274087	First, I want to say thank you to Councilmember Sotomayor Martinez, Councilwoman
11274488	11278292	Hernandez, I am a LA USD alum.
11278712	11286240	My mom was a UTLA teacher in the 60s at Jordan High School, and she did adult school.
11286260	11288182	So this really means something to me.
11288583	11292787	I also just want to echo my colleagues.
11292907	11301576	I just want this to go by without saying the things that Councilmember Padilla said are true.
11302754	11309682	We don't understand why we have to fight so hard every couple of years for our children, our teachers, our workers.
11310363	11313046	And so we all stand in solidarity with you.
11313666	11318792	And so even though it's a recess day, I guess we'll be in the streets on the 18th.
11319713	11321275	Is that the date?
11321675	11322636	Okay, thank you, Herman.
11322877	11323778	Thank you, Mr.
11323798	11324478	Chair.
11324498	11325339	Thank you.
11325359	11326461	Thank you, Council Member Hutt.
11326621	11327682	Council Member Rahman.
11329940	11358158	Thank you so much councilmember Soto Martinez and Hernandez for bringing this presentation forward and I just wanted to stand up and echo the words of some of my colleagues also as a Lusd mom I know the work that utla and 99 members bring to the classrooms bring to the schools My children are they love their school, and they love their teachers, and they love the staff that work there and
11358644	11364873	And the environment that they have is a product of the care and love that your members bring every single day to those schools.
11365534	11366696	And I'm so grateful for that.
11367477	11368859	It's just incredible.
11369540	11372444	When they get sick, they don't want to miss school.
11373465	11375689	They are upset about not going to school.
11376129	11381417	And it's all because of who is there and the environment that they create for them.
11381657	11388347	And so we're just, as parents in Los Angeles, I know how grateful we all are for what you do.
11388428	11395247	And I know that parents will stand with you in your efforts to fight for justice at the workplace.
11395288	11396090	So thank you very much.
11396732	11397454	Thank you so much.
11397935	11400362	Members, back to you, Council Member Hernandez.
11400781	11402483	Thank you Council President, thank you colleagues.
11404466	11425012	I'm really excited that everybody has a connection to UTLA because I hope that they don't have to but if they have to go on strike then it's going to be wonderful to see all of our faces out there striking with them to making sure that LAUSD knows that they need to come through for our workers, for our teachers, for the people that make our schools run.
11425032	11430079	So on behalf of the City of Los Angeles I want to present SEIU Local 99.
11430059	11433524	with the resolution thanking you for your efforts for your fight.
11434045	11437510	And we have also here with us today one for UTLA.
11439332	11440073	Julie thank you.
11440634	11441295	Thank you everybody.
11449147	11450869	I'm going to take some pictures.
11464585	11465769	All right, thank you all so much.
11467957	11472975	Mr. City Attorney, I'll ask that you read the instructions for public comment into the record.
11473242	11474063	Yes, Mr. President.
11474503	11478708	So for members of the public who are here, just a reminder, this is the regular meeting.
11479089	11482393	There is a special meeting later on in the day.
11483013	11487238	So this public comment period is only for the items that are on the regular agenda.
11487619	11489281	And with that, I will read the instructions.
11489941	11496169	To people providing public comment, when it's your turn to speak, please state which of the agenda items you'd like to speak to.
11496749	11501595	You will have one minute per item, up to three minutes total for the items open for public comment.
11501575	11503037	we will tell you when your time is up.
11503839	11506984	When speaking on the agenda items, you must be on topic.
11508205	11515397	If we cannot tell whether you're on topic or if you stray off topic, you will get one brief warning from me or the council president.
11516018	11519383	At that point, you need to get immediately and clearly on topic.
11519904	11526975	If you do not do so, or if you again stray off topic, you will forfeit the rest of your speaking time and we will move on to the next speaker.
11526955	11538922	The items open for public comment on the regular meeting agenda are items number one, items 13 and 14, and it also includes item 15 on the continuation agenda.
11539383	11544475	So again, the items that are open for public comment on the regular agenda
11544455	11573010	items 1 13 14 and 15 Members of the public may also speak for up to one minute for general public comment During general public comment members of the public may speak to any of the items or anything else in a city subject matter jurisdiction a couple more announcements if I could please have the interpreters make the first one allowed to the room if you require a Spanish language interpreter, please make sure to pause every few sentences so the interpreters can interpret and
11573885	11582205	Hola, si requieren interpretación en español, por favor, pausen después de cada frase o dos frases para darle al intérprete la oportunidad de traducir.
11583268	11583789	Don't worry.
11583969	11589001	We will pause your time while the interpreters are interpreting so you will get the same amount of time as everyone else.
11589242	11589683	Thank you.
11589950	11612565	Additionally, if you've made an accommodation request pursuant to the ADA with the clerk's office and you would like to make use of the wireless handheld microphone, once you hear the name that you signed up under called aloud and it's your opportunity to speak,
11612545	11636064	Please raise your hand so that the sergeants can provide you with that wireless handheld microphone Finally the order in which we call names is at random that is to say it is randomly generated So in order to help us run an efficient public comment period we would ask that you please wait Until you hear the name that you signed up under called aloud After which you can line up in any order on your left hand side of the council chambers to speak.
11636444	11636725	Thank you.
11636845	11636865	I
11638145	11648939	I will begin by calling the following names, Shanique Williams, Noem, Batman, Gloria Villasencio, Kevin Paxter, Nathan H., and Fisher.
11657930	11658531	Good afternoon.
11658571	11660554	You have three minutes for the items and one minute for general.
11660574	11660894	Go ahead.
11661455	11666622	I'd like to speak on all items and non-agenda public comments, smoke and scan.
11667363	11667763	Thank you.
11668739	11672343	Um, well, it's versus Los Angeles.
11673284	11679031	I brought this to the attention of the city two years ago, everyone smoke and scan.
11680112	11695870	And ever since I started threatening them with Barden versus Sacramento, these bitches on item 14 of closed session now are aware that our Sacramento government is going to fuck Los Angeles on item 14 closed session.
11695990	11696451	Well, it's.
11696718	11707116	E-T-A-L versus City of Los Angeles for not having adequate curbs or ramps, curb cuts, and safe sidewalks.
11707276	11709360	But, you know, I'm not here to cuss.
11709380	11710502	You ever hear me cuss?
11711424	11712285	I never swear.
11712365	11713427	I never use vulgarity.
11713708	11715030	I use art.
11715820	11720305	I'm an artist, and I believe in the ADA 2010 standard.
11720886	11727052	And that's the fucking reason why I brought up Barden versus Smoke and Scam.
11727073	11728054	Yay, yay, yay!
11728574	11730496	All right, now let me go into 13, dickhead.
11733460	11736443	Item 13, regarding Jeffrey Epstein.
11737044	11741929	Well, in Scientology, they do it.
11742280	11744823	LAPD was known for fucking cadets.
11745323	11746284	Any different than that?
11748287	11752571	LA County Sheriffs were fucking cadets, but they don't call them cadets.
11752591	11753633	They have another name for that.
11754393	11756776	Ms. Padilla might know, because she's stupid.
11758458	11764965	You know, when you go to LAUSD like me, you learn things about Rodriguez and Padilla and public safety.
11764985	11766507	So you've been given white ladder.
11766647	11769870	I'm going to ask that you please stick to the item 13, then connect it to item 13.
11769910	11771032	This is your only warning.
11771052	11771292	Go ahead.
11771710	11774114	Well, it's on regular meeting, right?
11775416	11777098	Yeah, I'm referring to item...
11777940	11780864	I'm asking you to connect your comments to item 13.
11781044	11782186	It is open for public comment.
11782206	11792402	Okay, so now on item 1, everyone, while I was rudely interrupted, on 25-0900, S for Suck 53 and CD 8, monkeys,
11793057	11817265	Just want to remind everyone is smoking scan to call in on March 18 2026 at 10 a.m. And we will have a live stream access live stream at zoom ID 1 6 1 8 5 8 0 1 8 6 and here's the passcode smoking scan folks prop 2 1 8 Fuck the police.
11817385	11822811	Yeah then we go into item of
11824799	11827803	I wish to speak on special items.
11827823	11828484	Is that up yet?
11830167	11836015	If you were listening to the instructions earlier, and this goes for I don't listen to instructions I can tell you don't listen to the instructions.
11836055	11853220	They are not open for public comment currently now into my non So ladies and gentlemen of Los Angeles and to the fucking police of El Monte in the city of El Monte I
11854702	11857464	When you put your hands on a person's dick.
11857484	11863830	Mr. Herman, you have said that you're speaking about the police in the city of El Monte that is not within the subject matter jurisdiction of this city.
11863850	11864991	I said non-agenda public comment, didn't I?
11865011	11868254	I understand that, but you need to speak to something within the jurisdiction of this body.
11868274	11869915	Well, I'm naming the narrative, but you continue to interrupt me.
11869935	11872398	The city police of El Monte are not within the jurisdiction of this city.
11872758	11873098	Go ahead.
11874379	11875160	OK, everyone.
11875260	11878943	In Los Angeles, I'm putting on record smoke and scan.
11879784	11882987	About smoke and scan, you know, when
11884148	11889739	An adult grabs me by the nuts and says if I have a weapon, it's not a weapon, it's a dick, you dick.
11890821	11897314	So when an officer asks me who ate all the pussy, well it's right here on my shirt.
11898205	11902795	That's not a weapon, I'm just saying 42 SC 1983 smoke and scan.
11903717	11907465	Fuck the police and fuck you, Groot, you dick.
11907485	11908888	And your time has expired.
11909529	11910150	Sir, my phone is off.
11910191	11914560	As a courtesy, you have been warned already, so please do not disrupt this meeting moving forward.
11915843	11917646	Yeah, all that's for the court, thank you.
11917666	11918408	Next speaker.
11925796	11937412	Good afternoon What would you like good afternoon, what would you like to speak to when I thought of a sort of comment that when I said this me nombre Estoy aqui para ser un comentario publico.
11937853	11939035	Soy Gloria Villavicencio.
11939836	11941258	Okay, so one minute go ahead.
11941278	11946585	Soy trabajadora de la comida rapida de subway Yes, my name is Gloria Villavicencio.
11946745	11948648	I am a fast-food worker in subway and
11949016	11957629	Les pedo con urgencia a prueba en la organiza ordenanza del trabajador justo en comida rápidas sin mas demora.
11958270	11962236	I am asking you urgently to approve the fast food fair work ordinance without further delay.
11963658	11976778	La capacitación conoce tus derechos me ha brindado el conocimiento de las fuerzas de la lucha contra el robo del salario cuando descubrí que mi jefe me estaba robando.
11977180	11987480	Yes, the training that I learned about workers' rights allowed me to gain power in the fight against managers who were guilty of wage theft against me.
11987500	11991327	¿Cómo conozco mis derechos?
11991347	11992309	How do I know my rights?
11993071	11995936	Estoy haciendo todo lo posible para obtener justicia.
11996718	11999543	I'm doing everything possible to obtain justice.
12000012	12018932	But I'm also worried about the workers of the other stores that is under the same owner that are going through the similar things.
12019503	12032564	Les pedimos con urgencia a que aprueben la ordenanza del trabajador justo comidas rápidas para que los trabajadores de la comida rápida tengan conocimiento y la fuerza para defenderse a sí mismos.
12032584	12041379	And we ask urgently please approve the fast food fair work ordinance so that the fast food workers can be aware of their rights and can fight against injustices.
12042200	12045105	A sus compañeros de trabajo y también a los clientes.
12046267	12054899	for so that they can also defend their co-workers as well as the client's rights too.
12055860	12056220	That is all.
12056281	12057562	Thank you so much to everybody.
12058123	12058323	Thank you.
12058343	12058884	Next speaker.
12060767	12071020	Before the next speaker begins, I would like to call up Harriet Elliott, Fatima Murrieta, Simon, Nick, Miller, Sage, Michi Mendoza, and LA Valley.
12072182	12072623	Good morning.
12072663	12075126	What would you like to speak to?
12076878	12079722	Buenas tardes, que quiere comentar?
12079742	12081604	Estoy aqui para dar mi opinion publica.
12082686	12084008	Hola, me llamo Kevin Paxtor.
12084528	12089335	Trabajo en Weiner's Nichols en el Distrito 5 de Los Angeles.
12090076	12091498	Hello, my name is Kevin Paxtor.
12091538	12094802	I work at Weiner's Nichols and District 5 in Los Angeles.
12096464	12103594	Con urgencia les pido a todos ustedes que aprueben la ordenanza de trabajo justo en la comida rapida sin mas demora.
12104013	12114478	I ask you urgently to please approve the fast food fare work ordinance without further delay.
12114543	12140719	A pesar de a pesar de que se lo hemos reportado muchas veces al gerente y al dueño no hicieron nada Nosotros los trabajadores nos preocupa que el techo se caiga The roof and the wieners net soul at the location that I am working has been broken for several years And even after we have reported it to the owners and the people in charge they have done nothing to fix it and us the workers are very scared that it's going to collapse and
12141695	12145901	Cuando la unión nos encontró, aprendimos de nuestros derechos.
12145921	12147863	When the union found us, we learned of our rights.
12148564	12154452	Presentamos una queja ante Calocha y nos declaramos en huelga.
12154472	12159158	We went on strike after forming a formal complaint with OSHA.
12160360	12164426	Al dueño no le importó, nos redujo las horas y el techo sigue roto.
12165507	12166528	The owner did not care.
12166568	12169272	He cut our hours and the roof still stayed broken.
12170062	12174050	Pero mis compañeros y yo conocemos nuestros derechos y seguiremos luchando.
12174571	12178077	But my co-workers and I, we know our rights and we will continue the fight.
12178618	12185151	Con su ayuda podemos garantizar que ningún dueño se sienta con derecho a infringir la ley una y otra vez.
12186025	12195164	With your help, we will be able to make sure that no owner feels that they can break the law and the rights.
12195384	12206527	So, Speaker, your time has expired, but I will ask the interpreters to please interpret the last sentence.
12206708	12207409	Thank you.
12207389	12226597	Yes, we must contain we must approve this you must enforce that their responsibility Their responsibility for knowing for defending our rights And to enforce this password where coordinates and with your help we will be able to obtain this Good morning.
12226837	12227057	Sorry.
12227077	12227658	Good afternoon.
12227718	12229441	Would you like to speak to you have one minute?
12229461	12235810	Go ahead This is public time not email time I
12238591	12241175	Close Men's Central Jail.
12241516	12243700	There's way too much death there.
12245783	12250411	Get rid of Wasserstein and anyone involved with Epstein.
12250852	12252114	Wasserman, I mean.
12254257	12260548	Recall Padillo and defund the El Monte Police Department.
12265810	12275601	Before the next speaker begins, I would like to call up Stacy Segura Bollinger, Sally Darity, Armando Herman, Bishop L.J.
12275621	12278505	Guillory, Brandon Atilano, and Candy.
12282089	12282529	Good morning.
12282990	12283390	Good afternoon.
12283410	12283751	Hi, good morning.
12283771	12285513	I signed up for public comment in item 13.
12285553	12286094	OK.
12287035	12290278	So you have one minute for item 13 and one minute for general public comment.
12290298	12290839	Go ahead.
12291173	12291594	Thank you.
12291714	12292616	Good afternoon.
12292656	12293919	My name is Fatima Murrieta.
12293959	12299611	I'm a senior organizer with Jobs to Move America, and I'm here on behalf of the Fair Games Coalition.
12300272	12307067	We're made up of 100 organizations, including unions, community groups, housing advocates, and immigration leaders.
12307848	12311055	We support Councilmember Rodriguez and Padilla's resolution.
12311035	12314018	Our coalition has expressed similar concerns.
12314639	12322166	The Fair Game Coalition demands an inclusive process to choose the next leader of the 2028 Olympic and Paralympic Games.
12322867	12326610	Workers, community leaders, and elected officials must have a real voice.
12327111	12336600	The games belong to the working people of Los Angeles and their leadership must reflect our city's values of transparency, accountability, and respect for working families.
12336981	12339523	Thank you for your attention to this really important matter.
12349392	12349953	Good afternoon.
12349993	12350855	What would you like to speak to?
12351216	12352037	Good afternoon.
12352117	12354803	I'll take all items and general public comment.
12354823	12357027	So you have three minutes for the items and one minute for general.
12357067	12357628	Go ahead.
12357648	12357768	Great.
12357788	12358149	Thank you.
12359372	12369291	So one of the items is a closed session item regarding a settlement for a lawsuit for ADA violations and an injury on the sidewalk.
12369271	12375301	The sidewalks in LA, the places there are sidewalks, are in immense disrepair.
12375361	12378687	And then a lot of places don't even have sidewalks.
12378747	12388984	For example, in District 2, I don't know where Adren is, but on Vineland, between like,
12388964	12404852	Ventura and Whipple there's a lot of places just missing sidewalks and school children are with their families Pushing their stroller basically in the gutter by the street with cars going 40 miles per hour We really need to invest more in our pedestrian infrastructure.
12404932	12414128	That's one of the few ways We're gonna get people out of their cars is to make it safer to walk and reduce these liability payouts also an item
12414108	12417933	$30,000 for legal services related to charter reform.
