start	end	text
6364161	6381282	I'm honored to join you in celebration of Latino Heritage Month and to uplift two extraordinary individuals whose legacies embody this year's theme of viva la resistencia, reminding us that what we're going through, we've been through it, and we will supersede.
6381262	6385586	Carlos Montes is a pioneer Chicano activist and co-founder of the Brown Braids.
6386307	6391792	Francisco Letir is an internationally recognized muralist, illustrator, and poet.
6392453	6402123	Though their paths are different, their work has carried the same purpose, advancing justice, advancing our people, and ensuring that our stories are never erased.
6402823	6406527	Carlos represents the spirit of direct action and organizing.
6406507	6415201	From the East LA walkouts to the Chicano moratorium, he stood on the front lines demanding dignity and equality for generations of Chicanos and Latinos to come.
6416142	6422693	His courage shows us the impact the voices raise, barriers challenged, and communities united in struggle.
6423128	6425231	and a history that we can very much learn from.
6425292	6429058	Francisco shows us the power of art as resistance.
6429498	6435609	Through his murals, writing, and creative vision, he has turned art into living testaments of identity and resilience.
6436330	6438794	His work shows how art goes beyond expression.
6439475	6442660	It is preservation and a bridge between past and future.
6442680	6447448	There is no single way to properly resist.
6447867	6453563	There are those who march, organize, and mobilize, and those who paint, write, and tell our stories.
6454565	6460662	Both are necessary, both are powerful, and both deserve to be celebrated and acknowledged.
6461215	6466203	Because in the struggle for justice, there is a lane for each and every one of us to participate.
6466283	6470449	We should participate and bring to the table our talents in doing so.
6471431	6485012	So in a time when there's a target on us, it is important to know more than ever, to be proud and unapologetic of who we are, remember our past, learn from it, and propel forward.
6484992	6486535	So thank you, colleagues.
6486996	6492488	Now, I'd like to introduce our next speaker, who I believe is still taking pictures in the back.
6493370	6498481	So Council Member Unises, we should go to Council Member Hugo Soto Martinez.
6498701	6499423	Adelante.
6501665	6504069	Thank you so much, Councilwoman Padilla.
6505472	6511261	And thanks so much, Councilwoman Hernandez, for serving as this year's Madrina for Latino Heritage Month.
6511842	6514287	And you do it with such grace and with such strength.
6515088	6518554	I had the honor of doing this last year, and I know it's not an easy job.
6519415	6526828	Not just putting the event together, but trying to capture the moment and trying to capture the Latino identity is not an easy thing.
6526960	6536478	We are indigenous, there are Afro-Latinos, we have Spanish, and so many other different cultures that come together because Latinidad is not something that's easily boiled down to.
6536959	6541107	We know we're a mix of cultures, histories, cuisines, and traditions.
6541828	6548040	And so you've managed to pick a theme that I think resonates across all cultures, la resistencia.
6548223	6561235	In celebrating resistance, you are celebrating a value that is part of all of us, because we know that our resistance, our resilience, our collective power, and our ability to envision a future is worthy of our struggles.
6561856	6576930	And I think every single person that identifies a Latino can resonate with those words, especially in a moment like right now, where our culture, our communities, and our identity is under attack against this white nationalist president,
6577045	6580371	They would like nothing more than to erase us from this country.
6581112	6590990	And we know that weak man will try to bring us down, but people like Carlos Montes and the Brown Berets like they did before, we know we have to come together in this moment and fight.
6592152	6600167	And not just among Latinos, but find solidarity among all working people, because we know Latinos are not the only ones under attack in this moment.
6600940	6606927	So I'm happy to join you today and mark the start of Latino Heritage Month once more with a rallying cry.
6607808	6609190	Que viva la resistencia.
6609851	6610431	Que viva.
6610451	6611693	Que viva la latinidad.
6611893	6612814	Que viva.
6612834	6613875	Que viva el pueblo.
6614136	6614696	Que viva.
6614877	6616238	Y que viva los trabajadores.
6616438	6617780	Que viva.
6617800	6622205	And now, one of our madrinas from two years ago is here.
6622826	6628012	And so I want to pass it back to Councilmember from the 7th District, Councilmember Rodriguez.
6628032	6628753	Thank you.
6629695	6631359	Thank you, colleagues.
6632160	6647434	It's been a pretty eventful day, but I want to thank and congratulate Councilmember Hernandez for being the madrina this year at such a pivotal moment in time for our community.
6647414	6655145	What a special time for us to continue to tell the stories of who we are and to share it and remind everybody about the strength of who we are.
6655665	6665399	And I'm just incredibly grateful and proud of your example in the resistance and being that example for our community.
6665499	6669064	But this month has extra special meaning.
6669585	6675733	And I've said many times that heritage months aren't something that we should be just limited to for
6675713	6686669	30 days, it's something, it's an exercise in the resistance every single day and that is, that's actually even more meaningful today than it ever was before.
6687370	6695722	So I want to thank you because I know how much this Grito celebration means to our community now more than ever.
6696843	6698886	I know how special it is and how,
6698866	6723642	much effort it is and congratulations to you and your staff because I know what an extra lift it is on top of all of the daily grind of the work that we do every day but I will tell you that there's no more special time than to do it right now and I want to thank you and congratulate you for sticking with it to continuing to do it because I think what we need now is that example of solidarity and strength
6724685	6727588	tomorrow, today, every day, more than ever.
6727929	6732894	So thank you very much for continuing on and forging forward.
6732914	6747951	And it's a reminder to the community to, again, this is our moment to stand strong together in solidarity during these most difficult times and be proud of who we are and not hide who we are.
6749032	6750754	We are what makes this country great.
6751414	6752796	And no one should ever forget that.
6753276	6753797	Thank you.
6758536	6762583	Thank you for your kind words, colleagues, and thank you for being here today.
6763704	6770355	We gather here today not just to celebrate heritage, but to affirm our resilience at a time when Latino communities are under attack.
6770375	6780612	In the last three months alone, ICE has raided parking lots, work sites, churches, and hospitals in Los Angeles with military-style tactics and language.
6780592	6792617	We are living in a federal administration that is openly racist, and just this week the Supreme Court ruled again to essentially permit racial profiling, a decision that will put black and brown lives at even greater risk.
6793359	6797908	That's why honoring Latino committee members like Carlos Montes matters so much.
6797888	6810754	Carlos is a co-founder of the Brown Berets and one of the leaders of the East LA Chicano blowouts and a series of walkouts of East Los Angeles high schools to protest against racism and inequality in Los Angeles area high schools.
6811635	6820032	With the Brown Berets, Carlos organized the first Chicano moratorium protest against the Vietnam War in East LA.
6820012	6831754	He has been on the front lines of the Chicano movement for decades, from the walkouts that transformed our schools, to the community defense networks that challenge police abuse, to his mentorship and advocacy on Centro CSO.
6832376	6838307	His life's work is a testament to what happens when ordinary people organize with extraordinary courage.
6839215	6847829	When we honor Carlos, we're honoring Latino history and we're honoring the new generation of Latino activists who will continue to demand justice across Los Angeles today.
6847889	6852817	It is my great honor to present him with the certificate on behalf of the City of Los Angeles.
6854780	6855722	Thank you so much.
6856698	6863244	Carlos, on behalf of the city of Los Angeles, we want to recognize you for your lifetime of service and commitment to social justice.
6863724	6870951	As a founding member of the Brown Berets and a leader of the Chicano movement, you have fought tirelessly for the rights of students, workers, and communities of color.
6871491	6875135	Your courage inspires me and I know inspires a lot of us here in the city.
6875735	6884563	And you have a vision that is going to continue to take us for generations to resist the attacks on our communities and oppression and to build a more just and equitable Los Angeles.
6884583	6886705	So thank you so much for your dedication and leadership.
6886685	6889870	Thank you.
6889890	6890331	Wonderful.
6891412	6892854	Please share a few words with us.
6894757	6895378	Y'all hold it free.
6898563	6898864	Yeah.
6899024	6900206	Viva la resistencia.
6900546	6901047	Thank you.
6901067	6901287	Yeah.
6901307	6901488	Que viva.
6901508	6905474	No, I love this team because years ago I had to sneak into these things.
6905494	6913526	You know, when the people that are in jail organized independence programs, I had to like wait for people coming out.
6913566	6915409	Give me your little wristband, you know.
6915389	6918454	And go in there right because they did it really private.
6918494	6920397	So I mean, I thank you very much.
6920557	6928389	You need to set it on this for the great honor All the council folks here and I also want to do shout out to our awesome It's a very good.
6928409	6935440	I don't you know, it's hit that road hit the street running and helping our community all are already helping Holland back Park where I'm the
6936010	6937832	Park Advisory Board Chair, right?
6937872	6938853	I have all these titles.
6939373	6939994	But you know what?
6940034	6945019	It's great to talk about the past, the Chicano power movement, but I'm still active today.
6945119	6946721	Tell me what you've done today, right?
6946761	6951665	You know, my daughter right now is teaching Chicano studies at Cal State Long Beach.
6951685	6952566	She said, I can't go.
6952746	6954368	You know, Dad, you know, I'm busy.
6954448	6961495	And then all our young folks are at the ACLU right now talking about the struggle against police brutality because we recently had,
6961475	6964524	Jeremy Floyd is killed in Boyle Heights in July.
6964584	6976497	We're working with the family, helping them out, you know, organizing protests at Hollomback police station, you know, like we did in 2016 where five young men were killed by the Hollomback station, right?
6976477	6979682	when all the nonprofits are afraid to take on that issue, right?
6980042	6985511	So, you know, this recognition, you're right, it's about the people, the movement that I happen to be part of.
6985531	6990258	I'm just a little kid from the border town of El Paso Juarez that got thrown into this nightmare.
6990678	6993743	I remember the watch rebellion, talking with the
6993723	6999637	with the black janitors when I was working, you know, and discussing, you know, I was fascinated by the argument.
6999717	7000940	One was saying, yeah, let's do it.
7000960	7002163	The other one said, let's not do it.
7002183	7003846	I was the Rodney King Rebellion.
7003867	7007435	I was there in front of Parker Center with all the young folks.
7007455	7010963	All the older generation was saying no justice, no peace picket signs.
7011324	7012727	The young black,
7012707	7015892	Chicano Asians were saying, hell no, let's take it on.
7015912	7019318	So I had to join them, even though it was spontaneous mass anger.
7020079	7024927	But we learned during the George Floyd rebellion, we were well-organized.
7025128	7026109	We had bullhorns.
7026129	7026971	We had banners.
7026991	7027792	We had trucks.
7028113	7034543	We united all the Chicano, Black, Asian community to say justice for our community.
7035064	7036707	So yeah.
7036687	7047298	I want to, you know, it's good to say viva la independencia, the struggle against the Spanish colonization, but remember that we suffered a Mexican-American war 1848.
7047458	7057789	So we have been fighting for, against racist oppression since that time, lynchings, massacres, discrimination, right?
7057889	7059070	And the struggle continues.
7059111	7061513	I happen to be part of the 60s, like,
7061780	7064605	like many of your parents maybe, right?
7065407	7069875	And thank you all for continuing the struggle here in the City Council, right?
7070296	7075646	So, you know, I just wanted to point out that it's great to commemorate our struggle.
7075826	7077750	You know, I was there in the Poor People's Campaign.
7077830	7078371	I learned.
7078351	7087667	about the importance of black and brown unity and uniting all working people together, MLK invited the Mexicans to come before he was assassinated, right?
7087947	7092776	Some of his reverends didn't want the Mexicans because we didn't believe in so-called nonviolence, right?
7093076	7098385	So let me kind of wrap it up that, you know, I'm proud of the movement
7098584	7110289	that we've all created our history, you know, I want to point out that the mega marches of 2006, I was there at 8 o'clock in the morning when I looked up Broadway and it was already packed all the way to city.
7110329	7111251	How many of you were there?
7111411	7114197	Raise your hand, you know, the mega marches, right?
7114177	7118306	And, you know, the marches against the war in Iraq, right?
7118667	7126324	I learned from the struggle against the war in Vietnam when our homies came back that I went to high school with with trauma and shrapnel.
7126765	7130994	And one of them, Andy, showed me his album of all the atrocities they committed.
7131315	7132337	We tried to help them.
7132317	7137946	He ended up dying of a heroin overdose in a garage, an abandoned garage.
7137966	7145839	That radicalized my generation to say not only U.S. out of Vietnam, but we were controversial.
7145859	7148824	We said the Vietnamese struggle needs to win.
7148804	7151007	We supported the struggle of the Vietnamese people.
7151347	7155772	And today, yes, today may be controversial, maybe not.
7156153	7168608	We support the struggle of the Palestinian people for self-determination, national liberation, and the right of return of all Palestinian refugees and an end to all USA to Israel.
7168748	7169289	That's right.
7169449	7169989	Let's hear it.
7170030	7171451	Come on, let's hear it.
7171471	7172693	I know it's controversial.
7174595	7176497	But we said, Vietnam should win.
7176557	7178760	We were saying, oh, you're patriotic.
7178740	7180650	Now, Vietnam is one of our partners.
7181012	7181936	So let me wrap it up.
7181997	7185072	I don't know how much time I have.
7185828	7209287	What we've always done as an organizer going door to door meeting with the families is that we are not only how we survive all these attacks, but we're going to survive the current reactionary racist Trump regime and we will win by building a mass powerful movement that relies on the power of the people, not on isolated acts of individuals, okay?
7209267	7210950	Yeah, yeah, no, absolutely.
7211250	7212432	The power of the people.
7213454	7216900	I've always relied on the moms, the youth in our community.
7217201	7223291	Whenever I've been arrested and beat up, many times, you know, they've always supported me to stay out of jail, right?
7223732	7230043	So, you know, in wrapping it up, I mentioned that the Mexican-American War, 1848,
7231323	7236712	We develop a unique culture, which we're celebrating today, a little bit more Mexican.
7236732	7239697	I'm proud of my Mexican roots, but I am Chicano.
7239717	7242041	And Chicano has a history in the Southwest.
7242081	7243002	We're unique.
7243022	7247870	We develop into a distinct people striving for what we call self-determination.
7248331	7252818	And we popularize self-determination of oppressed people.
7252858	7255643	We popularize it by saying Chicano.
7255792	7258578	So when I say Chicano, everybody would say power.
7259059	7260882	And we say raza si, guerra no.
7261444	7264530	So, you know, I'm just to wrap it up.
7264550	7266073	I keep saying wrap it up, right?
7266093	7266574	Yeah.
7266594	7270001	But, you know, my grandfather, I met him, he was in the Mexican Revolution.
7270021	7272346	You all say, viva la revolucion.
7272366	7274290	Abajo los federales.
7274388	7277273	That's appropriate today, right?
7277333	7277553	Right?
7277874	7285226	And then, of course, we now unite with the call to viva la resistencia abajo con Trump y abajo con la migra.
7285266	7286087	Muchas gracias.
7286187	7289773	Muchas gracias.
7289793	7290154	All right.
7290234	7290595	All right.
7290635	7291176	Let's do it.
7291716	7299349	Well, yeah, and the young people that I work with, I sit there over at UC ACLU at a big forum.
7299548	7325742	All right as you're doing the photo op Mr.. Montez and and members we got a few speakers on the queue beginning with councilmember mccasker of the 15th district Thank you very much I know Hey growing up in La you know Mexican-American culture Mexican culture so important to all of us and I grew up with this story and
7326700	7328723	of the battalion of the San Patricios.
7329504	7347713	In the Mexican-American war, a whole bunch of conscripted Irish-Americans or Irish immigrants were fighting on the side of the U.S. against the Mexicans and reached a point where a significant number of them said, we have more in common with them than we have with our bosses.
7347693	7349014	and actually deserted.
7349295	7351417	This is a story that we talk about in our family a lot.
7351817	7359305	Actually deserted, went over to the Mexican side and fought as the battalion of the San Patricios.
7359725	7364270	And I have a giant flag in my office in San Pedro of the battalion of the San Patricios.
7365090	7370236	And what's, I wouldn't take time on this except there is really a significant thing for today.
7370896	7377683	Now not surprisingly, the San Patricios lost to the Americans and they were hung.
7378135	7378896	as deserters.
7379877	7383302	Most of them were hung on September 12th today.
7384384	7393337	Today in Mexico City, in the Plaza of San Jacinto, I believe, there is always a celebration on September 12th in honor of the San Patricios.
7393837	7398344	We celebrate them two times in Mexico City, St. Patrick's Day and September 12th.
7399085	7404733	And so it is appropriate that on our Day of El Grito, and talking about the resistance, I just say that
7405456	7412532	Mexican-American culture, Latino culture is special to you, but it should be special to every single one of us.
7412612	7413214	So thank you.
7415539	7417423	Thank you so much, Councilmember Jurado.
7419682	7424695	Thank you to La Madrina Councilmember Hernandez for hosting this presentation.
7424715	7434341	It's such a joy and honor to celebrate Latino Heritage Month with all of our colleagues in the Latino Caucus and honoring the people and the stories that make LA extraordinary.
7434602	7435885	Carlos.
7436050	7437672	I'm so glad you're being honored.
7437692	7442981	I mean, what didn't you say that hasn't been said about you?
7443021	7460387	For me, representing this district, which is so diverse, it has El Pueblo, it has the fashion district, El Serrano, it has Boyle Heights, I get to witness the energy and the pride of working class, resilient Latino community.
7460367	7464472	You showing up, especially as part of the historic Eastside, is so important.
7465794	7474405	You know, co-founder of the Brown Berets, a lifelong activist, tireless organizer, and someone who has never stopped showing up for the community.
7474825	7484417	When we set up our CD14 Fires Resilience Hubs at our Boyle Heights Community Field Office, guess who is there every single day?
7484397	7487401	You know, you always pound the pavement.
7487421	7492066	You're able to make community anywhere that you go with everyone that's around you.
7492126	7498754	And everyone even on our campaign has a story of when they met you or how they got to know you.
7498774	7507245	And of course, we always poke fun at you about the walkout movie and whether you got to choose who got to play you in that movie.
7507725	7513172	But you know, you always remind us that you keep heritage alive by doing.
7513152	7524314	and you continue that activism and you never let a moment pass by saying what's on your mind and in your heart and you show us what solidarity looks like every single day.
7524414	7526638	So thank you so much and thank you for honoring him.
7528930	7529651	Thank you so much.
7529911	7530993	Thank you so much, members.
7531373	7538483	And thank you, Councilmembers Rodriguez, Padilla, Soto-Martinez, and the leader for our celebration this year.
7538523	7540866	Councilmember Hernandez for bringing this.
7541146	7550078	And I especially want to thank our council colleagues for centering and lifting in this celebration.
7551239	7553702	the spirit of resistance and the spirit of struggle.
7554203	7565778	Because this happens with Black History Month, with other celebrations where some people try to make it about beer or food or dancing or music, and all of those things are great.
7566278	7577112	But we have these celebrations and commemorations to remind us of the struggle and how we got to the stage that we are now and how much further we have to go.
7577092	7578835	And I couldn't be prouder.
7578855	7585328	This is one of my proudest moments sitting up here to be chairing this meeting as we honor the great Carlos Montes.
7585930	7589597	It's rare that you get to see your heroes in the flesh.
7590198	7596771	I can remember watching you growing up as a young activist and then
7596751	7606627	during my time at the Community Coalition where, you know, Karen Bass would say, yeah, I go back with Carlos, but you know, be careful out there.
7607108	7608530	Be careful about getting locked up.
7608590	7609371	Don't go too far.
7609411	7610293	Don't take it too far.
7611575	7622472	But I appreciate you because you embody the spirit of resistance when it's popular, but you also do it when it's not popular.
7622570	7628319	when the media and society says, oh, we're having a good time.
7628339	7629701	Why don't you go over there and be quiet?
7629741	7632205	Stop bothering us about police brutality.
7632225	7634108	Stop raising racism.
7634148	7638014	We're trying to celebrate our progress, and here you are continuing to raise issues.
7638034	7643683	So I thank you for sticking to the struggle, because it always comes back around.
7643984	7655526	And right now we're in a moment where it's back around where I think the world looks at you and others and says, yeah, this is what he's been talking about the entire time.
7656127	7664743	When racism goes from being dog whistle to just being whistle, which is what it is now, just straight up anti-Latino sentiment,
7664723	7669713	unashamed, unembarrassed, immoral, and out front.
7670574	7677027	And you've been an opponent of that when it's subtle, but also when it's direct.
7677047	7680814	So thank you so much for everything that you've done, and we're proud to be able to honor you.
7681074	7682918	And with that, Councilmember Anandas.
7684012	7686376	Mr. President, we have one more person to bring up.
7687137	7689562	And thank you, Carlos, for being here with us today.
7689602	7696975	Latino resistance also lives in our art, murals, poetry, and storytelling that carry memory and connect us across generations.
7697656	7706391	And Viva La Resistencia is not about how just we resist today, but it's about recognizing how we resisted in our past generations in different communities in different ways.
7706962	7714810	Many of you have seen our Bridge Art Gallery exhibition, Viva La Resistencia, a celebration of Latino resistance and joy in a time of peril.
7715350	7719674	That work would not have been possible without the partnership with the Department of Cultural Affairs.
7720415	7727222	Today we have the privilege of unveiling the newest cover of the Latino Heritage Month edition of the DCA booklet and honoring the artists behind it.
7727842	7736631	To introduce our second honoree, Francisco Letelier, please join me in welcoming Daniel Tarica, General Manager of the Department of Cultural Affairs.
7740813	7742495	Thank you so much, Councilmember Hernandez.
7742916	7748362	It's truly an honor to be here today to celebrate Latino Heritage Month on behalf of the Department of Cultural Affairs.
7749143	7765403	In a time when pervasive discrimination continues to negatively impact our communities, lifting up and recognizing the city's rich cultural heritage and legacy through the arts is so important now more than it has been in recent history.
7765383	7774026	Telling those stories and sharing experiences as a city's Latinx community is an important way for us to bring truth to power.
7774782	7783316	Together, we honor the diverse Latinx communities that have shaped Los Angeles, our Southern California region, and across our nation for centuries.
7784057	7798140	The community's impact is felt every day through its civic leaders, change makers, entrepreneurs and educators, caregivers and artisans, students and culture bearers, enriching our community in countless ways.
7798120	7811995	This year, we continue the tradition by presenting the 2025 edition of the Latino Heritage Month Calendar and Cultural Guide that recognizes the accomplishments of our actors, our performers, our poets and our writers and our artists.
7812856	7821546	It contains visual art and poetry from a wide selection of talented artists emerging and established, as well as many art exhibitions.
7822454	7837241	The generations of artists and storytellers and culture bearers from communities across Latin America and here in Southern California that live here that have shaped our city and while their descendants carry that legacy forward every day through arts and culture as well as through business and civic leadership.
7837822	7846858	The guide reflects the partnership of our many collaborators and I want to express our appreciation to our partners for the work of the offices of the mayor, the controller, the city attorney,
7847125	7851874	City Council, and very much especially for the work of Councilmember Hernandez and her team.
7852996	7865559	So as Councilmember Hernandez mentioned, in addition to the guide, we are also proud to support the work of the Bridge Gallery exhibition with Councilmember Hernandez and her team as well as Altura LA on the Viva La Resistencia.
7865899	7868965	It is really a wonderful exhibition and I encourage you all to see it.
7869451	7880210	So before we unveil the artwork of today's Latino Heritage Month calendar and cultural guide, I have the honor of introducing the artist who developed the guide's cover artwork.
7880711	7887342	Francisco Letellier is an award-winning visual artist, graphic designer, illustrator, muralist, and poet.
7887322	7890569	Letellier creates art that crosses disciplines and cultures.
7890990	7899368	His work blends history with contemporary experiences with an emphasis on the social circumstances that affect our individuals and our communities.
7900150	7903457	Mr. Letellier received a Grammy nomination for his work
7903437	7906162	on musician Jackson Brown's World in Motion release.
7906523	7911492	He has also been recognized through LA Art Corps, as well as through SPARC.
7912253	7921771	And we also are very proud of his work, Todas Las Manos, at American University in Washington, DC, that was dedicated by Chilean President Michelle Bachelet.
7922211	7925277	Please join me in welcoming el maestro Francisco Letillier.
7933525	7953948	It's so nice to be here and for my artwork to be selected for this wonderful guiding calendar because when you get a chance to look through it, you'll see that we are a city rich in talent and artistic accomplishments.
7953968	7956411	So I could be
7959091	7961876	waiting for a long time to be on this cover.
7962337	7964621	There are so many that deserve to be on it.
7965121	7968067	But I just want to tell you a little bit about what inspired me.
7969649	7973556	The illustration is called El Cantante, The Singer.
7974498	7993350	And it's inspired by the vibrant culture that was repressed in Chile, where I was born, after the rise of the authoritarian dictatorship that overthrew democracy on September 11, 1973.
7994596	8005630	It led to the imprisonment of thousands and the death of thousands, including my father and many people in my family, relatives and friends.
8007252	8011858	Now through arts and culture, Chileans built solidarity and hope.
8012579	8019928	They spread information and helped create the social movements that led back to democracy.
8021309	8042115	Inspired by the diversity and knowledge held in the cultures of Los Angeles and across the Americas, my work recognizes travelers, the exchange of ideas, and it affirms our complexities, our celebrations, and our challenges.
8043256	8044718	I'm grateful.
8045002	8058607	to this council and the Department of Cultural Affairs for their ongoing efforts to defend and reimagine cultural heritage as a tool for progress and action.
8059208	8061752	And today I want to say resistance.
8062794	8066381	Que viva la ciudad de Los Angeles.
8067002	8067583	Thank you.
8074229	8102835	On behalf of the city of LA we want to recognize Francisco let's yeah, we'll do a picture because we know folks around Thank you, thank you
8103220	8108550	We want to recognize you for your extraordinary contributions, Francisco, to the arts and your shared struggle for justice.
8109091	8110273	And I want to point something out.
8110834	8115102	We're going through authoritarianism, what feels like a takeover here in this country.
8115944	8119851	And oftentimes, I know I've said this, it's like, oh, we don't have a playbook.
8120412	8122917	What to do?
8122897	8126862	Places like Chile that have survived authoritarianism have playbooks.
8127323	8132069	They have showed us what it takes to build community power to survive moments like these.
8132570	8134472	So I appreciate you, Francisco, for lifting that up.
8135373	8139879	Colleagues, what you've seen today is that Latino resistance is not just about protest.
8140220	8141361	It's also about creation.
8141462	8148651	It's about building a world where our stories, our struggles, and our joy are reflected back to us in art, in history, and community.
8148631	8156312	Carlos Montes and Francisco Letelier show us two sides of the same coin, the power of action and the power of imagination.
8157727	8164196	That is the spirit of Latino Heritage Month, honoring our past, fighting for our future, and celebrating the beauty and resilience of our people.
8164897	8173649	I'm so proud to officially recognize this month as Latino Heritage Month on behalf of the city of Los Angeles, and I hope to see each and every one of you tomorrow at El Grito celebrating with us.
8174310	8179718	Colleagues, now please join me in the unveiling of our Latino Heritage Book this year.
8188118	8188519	Thank you.
8188740	8189822	Que viva la resistencia.
8197562	8198323	Thank you so much.
8199145	8200950	Mr. City Attorney, Mr.
8200970	8204980	Clerk, I believe we're prepared for public comment at this time.
8206917	8212368	Yes, Mr. President, I will go through the brief instructions as members of the public.
8212849	8226057	If you are here to provide public comment, please note that the items on the agenda have already had public comment satisfied, so you will have up to one minute for general public comment if you'd like.
8226037	8233207	Keep in mind during general public comment, you still need to speak to something that's within the subject matter jurisdiction of this body.
8234209	8245665	We would ask as well that because it looks like there's not a ton of people here for public comment, feel free to line up in any order on your left-hand side of the council chambers.
8245645	8253216	If you see more than five people lined up, I would just ask that you please wait so that we don't create a fire hazard and then we can cycle people through.
8253256	8255480	And you can line up in any order.
8255981	8257783	You will have one minute total.
8257863	8260407	So as soon as you get to the podium, we will start your time.
8260988	8265835	And if you require assistance or have an accommodation request, please let the sergeants know.
8266196	8266877	Thank you.
8273590	8277217	So again, to repeat, we are not going to call names, but you can line up.
8277277	8285732	If you see more than five people on the left-hand side of council chambers, I would ask that you please just wait until the line gets a little bit smaller.
8286394	8288898	We're going to start with the woman with the handheld mic.
8288958	8289359	Good morning.
8289379	8289920	You have one minute.
8289960	8290241	Go ahead.
8292184	8293747	Before we start our time, let's make sure it's working.
8294709	8295210	Can you hear me?
8295697	8297020	I think so.
8297461	8298002	Yes, we can.
8298062	8298323	Go ahead.
8298343	8298884	You have one minute.
8299305	8302050	Good morning, Councilwoman Gerardo and members of the council.
8302391	8312993	My name is Carmella Liggins and I am here on behalf of my friends, House Foundation, which has faithfully served the Skid Row community every Wednesday for the past 16 years at 540 South San Pedro Street.
8313615	8316220	I am asking today for something simple but
8316200	8320405	Vital weekly parking and loading permit on Wednesdays from 11 to 2 p.m.
8320765	8339406	The permit would allow our volunteers to unload full clothing shoes Housing resources and other essentials for me the request is deeply personal my daughter suffers from mental health Challenges and her known area of homelessness is the skid row community she knows and I know that every Wednesday between 11 and 2 she can find me and
8339386	8342231	And she can find the volunteers of My Friends House Foundation.
8342551	8350063	So we're just asking for a weekly parking permit so that we can continue to service the community like we have been for the last 16, 17 years.
8350424	8352968	Thank you, Carmela Liggins.
8352988	8353609	That was good.
8360940	8361141	Thank you.
8361161	8363384	And we will have the sergeants collect the hand-held mic.
8363404	8363705	Thank you.
8363985	8364346	Good morning.
8364366	8365107	You have one minute.
8365373	8365833	Good morning.
8365853	8378366	My name is Marvelous, and I am also with this young lady, Carmilla, out here to advocate for the parking situation that has been going on for the past 17 years this October.
8380688	8390958	We come out one day a week for three hours, and we've been harassed, we've been ticketed, everything but.
8391318	8395262	And we're looking for some kind of an answer to maybe having a pass
8395630	8399355	to have us out there for those three hours.
8400056	8401539	It's been overwhelming.
8401959	8404142	The tickets are like $100.
8404863	8412675	The foundation, My Friend's House, which is what I'm wearing, again, has been out there 17 years this year.
8413155	8416861	And we serve the homeless with food, clothes, shoes, and our love.
8417422	8420947	And we're out there every Wednesday, rain or shine.
8421347	8425333	And I don't understand why we can't get some type of help where we can
8425702	8432692	Load, offload, just have our volunteers come out and serve the community.
8433373	8437999	I'm sorry, ma'am, before you go, what's the addresses of the places that you're concerned about?
8438260	8440323	540 South San Pedro.
8441064	8441845	Okay, thank you.
8442005	8443127	And it's called the bin.
8443747	8444108	Got it.
8444228	8445129	That we serve at.
8445149	8446511	We know the bin on 5th and San Pedro.
8446592	8447212	Got it, thank you.
8447733	8447933	Thank you.
8447953	8450517	We'll try to get someone from CD14 to talk to you.
8450878	8451338	Thank you.
8451679	8452620	All right, next speaker.
8455385	8458194	Good afternoon City Council President Dawson.
8458575	8465175	I'm here to request for a three and a half hour parking.
8466353	8488665	Moratorium on 540 South San Pedro so my friend's house can provide humanitarian aid which we've been doing for 17 years consistently rain or shine Wednesday from 11 to 2 p.m. 540 South San Pedro providing humanitarian aid groceries food and clothing
8488645	8505424	So we would just like a moratorium for all of our volunteers between the hour of 11 to 2 30 so that we can come and serve the homeless population on Hope Row.
8505725	8506266	Thank you.
8512304	8513626	Hello, speaking general vote comment.
8514967	8516649	I'm Arne Peter-Castelline.
8516729	8520394	I'm a resident of CD1 and I'm also the LA Chapter Chair of the Equal Vote Coalition.
8520995	8528044	The Charter Commission has nominated both star voting and rank choice voting as topics for further study and I want to share my recommendation for star voting.
8528885	8535713	Star voting lets voters provide scores from 0 to 5 as opposed to rank choice voting where voters provide their first, second, third choice, et cetera.
8536385	8541934	With the star ballot, voters can show their full and honest preference for each candidate, regardless of how many options are on the ballot.
8542214	8550868	In addition to showing their favorite, they can also show exactly how much they like their next favorite, whether it's a one-star candidate, a four-star candidate, or even a five-star candidate.
8550888	8551770	With star, that's allowed.
8552230	8555315	If a voter feels the same about multiple candidates, they can give them both the same score.
8555977	8561886	That means it's almost impossible to avoid a star voting ballot, and it also means voters can be as expressive as they please.
8561866	8564233	If they want to give a nuanced opinion, that's great.
8564654	8567423	But if they just want to give fives to everyone in their party, that's also great.
8568265	8571294	I urge councils to support Start Voting if it's included in the council's recommendation.
8571455	8572939	Thank you all so much for your time.
8580175	8583381	I'm Dr. Sam Davidson, and I volunteer with Equal Vote.
8583861	8589872	I recently completed my PhD in bioengineering at Caltech, and now I'm planning to move from Pasadena to LA.
8590533	8594400	I endorse STAR voting, which fully eliminates the spoiler effect.
8594801	8599669	Statistical modeling shows that STAR produces the most accurate elections.
8599649	8620071	Simulations run by a statistician from Harvard show that under the current top two system, the candidate who best represents as many voters as possible will be elected 90% of the time, whereas rank choice is better, electing the ideal winner roughly 93% of the time, and star is even better than that, electing the ideal winner 98% of the time.
